"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMIN","TOBS"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-06-12","86","49","68"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-06-13","85","50","61"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-06-14","83","54","68"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-06-15","85","57","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-06-16","85","50","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-06-17","85","50","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-06-18","84","43","73"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-06-19","83","54","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-06-20","85","42","70"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-06-21","90","53","72"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-06-22","91","52","70"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-06-23","82","52","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-06-24","87","51","70"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-06-25","89","55","76"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-06-26","88","62","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-06-27","89","52","74"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-06-28","88","50","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-06-29","85","49","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-06-30","81","44","59"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-01","85","46","75"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-02","91","53","75"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-03","89","62","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-04","89","54","75"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-05","88","52","76"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-06","93","56","71"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-07","93","57","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-08","93","54","78"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-09","94","54","76"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-10","99","51","77"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-11","98","68","83"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-12","96","59","84"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-13","95","64","72"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-14","89","56","75"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-15","89","58","70"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-16","87","62","71"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-17","89","58","71"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-18","89","57","63"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-19","89","53","70"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-20","90","50","73"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-21","85","57","74"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-22","82","54","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-23","81","57","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-24","80","53","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-25","77","57","59"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-26","78","55","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-27","77","57","68"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-28","81","56","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-29","88","52","73"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-30","92","53","75"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-07-31","88","55","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-01","88","48","68"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-02","88","53","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-03","87","49","73"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-04","93","56","70"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-05","90","55","73"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-06","90","54","67"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-07","88","53","72"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-08","91","52","76"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-09","91","56","68"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-10","90","55","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-11","91","55","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-12","91","52","73"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-13","93","54","75"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-14","92","56","76"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-15","91","57","70"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-16","87","54","70"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-17","87","58","71"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-18","89","54","72"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-19","93","53","73"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-20","95","55","76"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-21","92","59","77"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-22","92","53","75"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-23","90","56","71"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-24","89","56","75"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-25","88","53","75"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-26","88","55","67"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-27","89","57","75"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-28","92","58","71"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-29","85","53","75"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-30","85","53","72"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-08-31","84","50","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-01","77","51","55"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-02","84","43","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-03","90","49","72"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-04","90","60","70"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-05","89","53","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-06","93","52","71"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-07","90","55","74"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-08","74","51","55"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-09","55","31","38"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-10","51","34","40"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-11","69","36","60"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-12","73","42","58"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-13","78","40","60"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-14","76","42","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-15","80","44","59"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-16","80","44","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-17","77","39","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-18","78","43","59"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-19","76","50","53"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-20","82","44","57"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-21","82","49","67"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-22","83","44","63"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-23","80","47","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-24","84","46","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-25","85","44","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-26","85","43","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-27","83","44","60"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-28","61","37","45"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-29","74","29","58"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-09-30","82","36","63"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-01","74","38","58"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-02","76","39","57"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-03","74","36","60"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-04","75","35","51"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-05","80","43","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-06","81","41","54"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-07","82","39","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-08","81","38","58"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-09","80","37","55"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-10","78","37","50"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-11","74","34","60"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-12","72","28","61"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-13","77","38","50"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-14","82","33","60"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-15","74","38","59"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-16","66","38","39"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-17","77","29","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-18","77","36","59"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-19","76","34","48"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-20","76","33","48"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-21","76","36","55"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-22","74","34","46"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-23","55","34","46"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-24","71","30","54"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-25","62","42",
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-26",,"14","15"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-27","31","12","25"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-28","44","18","37"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-29","55","23","33"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-30","61","28","38"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-10-31","65","29","48"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-01","63","30","45"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-02","66","27","43"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-03","68","31","41"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-04","67","29","50"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-05","71","35","44"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-06","70","36","53"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-07","63","47","56"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-08","57","35","49"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-09","50","30","32"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-10","42","19","33"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-11","46","23","26"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-12","53","19","35"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-13","53","25","34"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-14","52","25","34"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-15","55","26","44"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-16","62","23","37"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-17","64","29","40"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-18","68","30","42"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-19","70","36","47"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-20","65","35","48"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-21","62","42","43"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-22","55","31","45"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-23","51","38","44"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-24","46","31","35"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-25","46","19","37"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-26","50","17","35"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-27","47","20","32"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-28","39","25",
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-29","47","18","33"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-11-30","43","12","33"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-01","45","9","29"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-02","30","21","21"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-03","33","3","17"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-04","46","9","30"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-05","52","20","30"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-06","52","20","44"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-07","55","18","36"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-08","55","20","32"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-09","55","13","32"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-10","38","22","27"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-11","40","22","32"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-12","38","14","26"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-13","33","14","24"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-14","32","9","25"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-15","31","17","23"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-16","35","10","28"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-17","41","12","27"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-18","43","19","32"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-19","39","9","32"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-20","44","20","35"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-21","50","24","30"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-22","48","18","32"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-23","33","18","24"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-24","33","8","26"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-25","45","6","28"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-26","49","13","22"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-27","47","15","35"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-28","42","30","35"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-29","40","27","29"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-30","35","11","28"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2020-12-31","39","11","20"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-01","41","8","32"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-02","42","11","30"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-03","42","22","30"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-04","49","16","27"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-05","51","21","34"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-06","42","17","28"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-07","49","18","25"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-08","49","18","26"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-09","33","20","25"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-10","32","18","25"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-11","38","9","25"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-12","44","10","13"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-13","48","13","43"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-14","50","31","38"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-15","48","21","35"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-16","49","15","37"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-17","49","14","35"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-18","42","17","32"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-19","35","25",
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-20","41","16","33"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-21","47","18","33"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-22","50","19","35"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-23","48","25","30"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-24","47","25","29"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-25","34","20","24"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-26","28","19","21"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-27","35","2","25"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-28","46","12","34"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-29","49","21","38"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-30","40","19","33"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-01-31","47","19","28"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-01","50","20","38"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-02","58","23","48"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-03","60","29","46"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-04","49","33","34"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-05","47","21","36"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-06","46","26","37"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-07","53","14","39"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-08","57","16","38"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-09","58","21","43"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-10","54","22","42"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-11","54","23","37"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-12","53","24","33"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-13","46","20","27"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-14",,"0","1"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-15","29","-10","20"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-16","33","17","26"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-17","35","11","24"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-18","33","18","22"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-19","41","13","31"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-20","54","19","48"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-21","51","23","31"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-22","49","21","39"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-23","57","20","44"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-24","50","23","42"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-25","43","28","29"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-26","51","19","26"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-27","51","18","35"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-02-28","41","15","25"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-03-01","46","11","29"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-03-02","53","9","29"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-03-03","60","19","37"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-03-04","51","35","39"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-03-05","58","28","45"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-03-06","56","25","40"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-03-07","64","27","45"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-03-08","62","30","44"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-03-09","57","31","38"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-03-10","53","28","35"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-03-11","58","20","48"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-03-12","61","39","47"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-03-13","49","32","33"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-03-14","41","22","32"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-03-15","53","29","39"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-03-16","56","23","32"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2021-03-17","51","26","37"
